photorespiration,TraesCS5A02G424400
EC_1 oxidoreductases,TraesCS5A02G424400
photorespiration,TraesCS5B02G426500
EC_1 oxidoreductases,TraesCS5B02G426500
photorespiration,TraesCS5D02G432900
EC_1 oxidoreductases,TraesCS5D02G432900
photorespiration,TraesCS7B02G148000
aspartate group amino acid biosynthesis,TraesCS7B02G148000
EC_2 transferases,TraesCS7B02G148000
photorespiration,TraesCS6A02G163500
photorespiration,TraesCS6A02G312200
photorespiration,TraesCS6B02G186400
photorespiration,TraesCS6B02G342400
photorespiration,TraesCS6D02G147700
photorespiration,TraesCS6D02G291600
photorespiration,TraesCS6A02G000400
photorespiration,TraesCS6B02G004400
photorespiration,TraesCS6D02G001700
photorespiration,TraesCS5A02G496700
EC_1 oxidoreductases,TraesCS5A02G496700
photorespiration,TraesCS7A02G538500
EC_1 oxidoreductases,TraesCS7A02G538500
photorespiration,TraesCS7B02G456600
EC_1 oxidoreductases,TraesCS7B02G456600
CAM/C4 photosynthesis,TraesCS5A02G236600
EC_4 lyases,TraesCS5A02G236600
CAM/C4 photosynthesis,TraesCS5B02G235100
EC_4 lyases,TraesCS5B02G235100
CAM/C4 photosynthesis,TraesCS5D02G243600
EC_4 lyases,TraesCS5D02G243600
CAM/C4 photosynthesis,TraesCS5D02G290900
EC_4 lyases,TraesCS5D02G290900
CAM/C4 photosynthesis,TraesCS7A02G089500
EC_4 lyases,TraesCS7A02G089500
CAM/C4 photosynthesis,TraesCS7A02G089600
EC_4 lyases,TraesCS7A02G089600
CAM/C4 photosynthesis,TraesCS7A02G382600
EC_4 lyases,TraesCS7A02G382600
CAM/C4 photosynthesis,TraesCS7A02G498900
EC_4 lyases,TraesCS7A02G498900
CAM/C4 photosynthesis,TraesCS7A02G537500
EC_4 lyases,TraesCS7A02G537500
CAM/C4 photosynthesis,TraesCS7A02G537600
EC_4 lyases,TraesCS7A02G537600
CAM/C4 photosynthesis,TraesCS7B02G285300
EC_4 lyases,TraesCS7B02G285300
CAM/C4 photosynthesis,TraesCS7B02G406000
EC_4 lyases,TraesCS7B02G406000
CAM/C4 photosynthesis,TraesCS7B02G455700
EC_4 lyases,TraesCS7B02G455700
CAM/C4 photosynthesis,TraesCS7B02G455800
EC_4 lyases,TraesCS7B02G455800
CAM/C4 photosynthesis,TraesCS7B02G455900
EC_4 lyases,TraesCS7B02G455900
CAM/C4 photosynthesis,TraesCS7B02G458900
EC_4 lyases,TraesCS7B02G458900
CAM/C4 photosynthesis,TraesCS7D02G084800
EC_4 lyases,TraesCS7D02G084800
CAM/C4 photosynthesis,TraesCS7D02G085000
EC_4 lyases,TraesCS7D02G085000
CAM/C4 photosynthesis,TraesCS7D02G085100
EC_4 lyases,TraesCS7D02G085100
CAM/C4 photosynthesis,TraesCS7D02G085200
EC_4 lyases,TraesCS7D02G085200
CAM/C4 photosynthesis,TraesCS7D02G379000
EC_4 lyases,TraesCS7D02G379000
CAM/C4 photosynthesis,TraesCS7D02G485900
EC_4 lyases,TraesCS7D02G485900
CAM/C4 photosynthesis,TraesCS7D02G523500
EC_4 lyases,TraesCS7D02G523500
CAM/C4 photosynthesis,TraesCS7D02G523600
EC_4 lyases,TraesCS7D02G523600
CAM/C4 photosynthesis,TraesCS7D02G523800
EC_4 lyases,TraesCS7D02G523800
CAM/C4 photosynthesis,TraesCS7D02G523900
EC_4 lyases,TraesCS7D02G523900
CAM/C4 photosynthesis,TraesCS5A02G245700
CAM/C4 photosynthesis,TraesCS5B02G243100
CAM/C4 photosynthesis,TraesCS5D02G252400
CAM/C4 photosynthesis,TraesCS7A02G454300
CAM/C4 photosynthesis,TraesCS7A02G454400
CAM/C4 photosynthesis,TraesCS7A02G454500
CAM/C4 photosynthesis,TraesCS7B02G354800
CAM/C4 photosynthesis,TraesCS7B02G354900
CAM/C4 photosynthesis,TraesCS7D02G443400
CAM/C4 photosynthesis,TraesCS7D02G443500
CAM/C4 photosynthesis,TraesCS5A02G181800
EC_4 lyases,TraesCS5A02G181800
CAM/C4 photosynthesis,TraesCS5B02G179800
EC_4 lyases,TraesCS5B02G179800
CAM/C4 photosynthesis,TraesCS5D02G186200
EC_4 lyases,TraesCS5D02G186200
CAM/C4 photosynthesis,TraesCS6A02G195600
EC_4 lyases,TraesCS6A02G195600
CAM/C4 photosynthesis,TraesCS6B02G223100
EC_4 lyases,TraesCS6B02G223100
CAM/C4 photosynthesis,TraesCS6D02G183200
EC_4 lyases,TraesCS6D02G183200
CAM/C4 photosynthesis,TraesCS7A02G345400
